,데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
353,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
354,2024-03-22 9:52,ICW0W2100582,26,10,607,80,21.4,21,67,95
355,2024-03-22 9:52,ICW0W2100579,16,6,0,141,25.5,14,60,93
356,2024-03-22 9:53,ICW0W2100562,28,15,584,277,22.5,16,65,88
357,2024-03-22 9:52,ICW0W2100560,5,2,1453,6000,23.7,25,63,65
358,2024-03-22 9:52,ICW0W2100549,14,5,359,36,15,26,64,92
359,2024-03-22 9:52,ICW0W2100509,24,9,46,6000,21.4,22,71,69
360,2024-03-22 9:52,ICW0W2100506,1,0,85,5,13.1,26,59,92
361,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
362,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
363,2024-03-22 9:52,ICW0W2100497,262,109,993,32,22,21,80,63
364,2024-03-22 9:55,ICW0W2100491,17,9,1025,5576,24.4,23,71,68
365,2024-03-22 9:52,ICW0W2100489,12,4,104,3,22.8,23,79,100
366,2024-03-22 9:52,ICW0W2100488,27,10,487,117,21.2,18,76,92
367,2024-03-22 9:52,ICW0W2100485,25,9,888,0,22.7,27,64,95
368,2024-03-22 9:53,ICW0W2100479,17,5,1025,151,24.8,21,83,88
369,2024-03-22 9:52,ICW0W2100467,14,5,,6000,21.8,20,67,62
370,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
371,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
372,2024-03-22 9:52,ICW0W2100462,23,8,103,246,23.8,21,63,96
373,2024-03-22 9:52,ICW0W2100460,17,6,944,0,22.5,26,82,96
374,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
375,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
376,2024-03-22 9:52,ICW0W2100455,18,6,1467,0,25.2,32,66,79
377,2024-03-22 9:52,ICW0W2001000,17,11,29,71,16.1,27,64,96
378,2024-03-22 9:52,ICW0W2000996,19,18,544,1567,20.3,25,57,75
379,2024-03-22 9:52,ICW0W2000991,24,16,897,70,20,27,66,93
380,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
381,2024-03-22 9:52,ICW0W2000987,26,15,623,21,21.6,23,62,95
382,2024-03-22 9:52,ICW0W2000983,38,24,196,40,14.3,26,63,88
383,2024-03-22 9:52,ICW0W2000978,23,14,455,121,14.5,26,50,88
384,2024-03-22 9:52,ICW0W2000977,26,17,497,46,20.6,23,76,95
385,2024-03-22 9:52,ICW0W2000974,42,25,1153,624,18.6,31,75,79
386,2024-03-22 9:52,ICW0W2000973,18,12,682,618,19.9,28,69,85
387,2024-03-22 9:52,ICW0W2000972,31,19,872,79,20.3,21,75,92
388,2024-03-22 9:52,ICW0W2000968,11,8,597,1282,25.9,18,64,72
389,2024-03-22 9:52,ICW0W2000964,36,23,513,63,15.3,24,65,86
390,2024-03-22 9:52,ICW0W2000956,32,20,686,257,19,31,61,90
391,2024-03-22 9:52,ICW0W2000955,19,13,702,91,16,27,65,91
392,2024-03-22 9:52,ICW0W2000951,34,10,346,43,21.5,24,63,96
393,2024-03-22 9:52,ICW0W2000944,3,2,980,244,17.9,31,65,91
394,2024-03-22 9:52,ICW0W2000933,25,8,577,190,21.7,22,61,94
395,2024-03-22 9:52,ICW0W2000926,14,4,89,271,27.6,22,57,90
396,2024-03-22 9:52,ICW0W2000924,16,5,574,13,19.7,24,57,98
397,2024-03-22 9:52,ICW0W2000922,21,7,331,238,21.6,27,66,95
398,2024-03-22 9:52,V01T1623130,11,5,411,135,23.2,17,30,95
399,2024-03-22 9:52,V01T1623129,18,9,616,125,22.3,21,30,95
400,2024-03-22 9:52,V01T1623123,31,14,515,126,23.7,17,35,91
401,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
402,2024-03-22 9:51,V01T1623118,1,1,390,135,23.3,21,35,99
403,2024-03-22 9:51,V01T1623117,26,12,454,148,22.8,17,30,92
404,2024-03-22 9:52,V01T1623116,37,17,388,150,17.4,27,36,90
405,2024-03-22 9:14,V01T1623113,8,4,427,125,23.9,12,30,95
406,2024-03-22 9:10,V01T1623112,6,3,421,137,23.7,21,30,98
407,2024-03-22 9:52,V01T1623109,36,16,2362,125,10.5,34,44,65
408,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
409,2024-03-22 9:52,V01T1623105,28,13,455,125,20.6,17,30,92
410,2024-03-22 9:52,V01T1623102,5,3,568,125,26,13,30,91
411,2024-03-22 9:52,V01T1623100,15,7,347,125,22.1,19,30,94
412,2024-03-22 9:52,ICW0W2000512,28,11,599,2150,31.9,17,68,61
413,2024-03-22 9:52,ICW0W2000507,9,5,586,6,19.9,23,56,98
414,2024-03-22 9:52,ICW0W2000505,8,3,448,225,24.9,21,56,94
415,2024-03-22 9:52,ICW0W2000503,18,6,429,313,15.5,30,53,87
416,2024-03-22 9:52,ICW0W2000501,21,8,392,1150,19,24,65,78
417,2024-03-22 9:52,ICW0W2000500,13,7,2500,43,27.8,19,62,68
418,2024-03-22 9:52,ICW0W2000459,24,8,853,44,18.4,28,64,95
419,2024-03-22 9:52,ICW0W2000455,21,7,131,26,18.9,29,61,99
420,2024-03-22 9:52,ICW0W2000447,11,4,310,114,21,24,51,98
421,2024-03-22 9:52,ICW0W2000398,31,11,547,41,18.7,24,67,95
422,2024-03-22 9:52,ICW0W2000388,13,5,572,211,18.1,29,54,95
423,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
424,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
425,2024-03-22 9:52,ICW0W2000380,29,10,339,10,16.4,29,52,94
426,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
427,2024-03-22 9:52,ICW0W2000287,9,3,505,67,22.5,22,52,98
428,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
429,2024-03-22 9:52,ICW0W2000275,5,2,549,196,16.6,36,50,98
430,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
431,2024-03-22 9:52,ICW0W2000262,30,10,454,20,15.7,29,62,89
432,2024-03-22 9:52,ICW0W2000248,8,2,1670,275,26,22,95,76
433,2024-03-22 9:51,ICW0W2100481,17,6,1057,6000,21,33,72,70
434,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
435,2024-03-22 9:51,ICW0W2100582,25,10,600,71,21.4,21,67,95
436,2024-03-22 9:51,ICW0W2100579,15,6,0,159,25.5,14,61,93
437,2024-03-22 9:52,ICW0W2100562,28,15,583,293,22.4,16,64,88
438,2024-03-22 9:51,ICW0W2100560,5,1,1441,6000,23.7,25,60,65
440,2024-03-22 10:52,ICW0W2100488,23,9,456,142,22.7,16,75,93
441,2024-03-22 10:52,ICW0W2100506,1,0,88,5,14.1,24,59,95
442,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
443,2024-03-22 10:52,ICW0W2100582,26,10,668,53,21.7,22,69,95
444,2024-03-22 10:52,ICW0W2100579,12,5,0,920,26.3,14,59,77
445,2024-03-22 10:53,ICW0W2100562,30,16,594,390,23.6,15,60,87
446,2024-03-22 10:52,ICW0W2100560,9,3,1933,6000,24,30,57,62
447,2024-03-22 10:52,ICW0W2100549,25,10,423,29,15.8,26,67,90
448,2024-03-22 10:52,ICW0W2100509,24,9,173,6000,22.5,22,80,68
449,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
450,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
451,2024-03-22 10:52,ICW0W2100497,255,106,1166,35,24,23,76,59
452,2024-03-22 10:55,ICW0W2100491,43,22,1349,60000,26.1,26,75,52
453,2024-03-22 10:52,ICW0W2100485,31,10,1141,0,23.5,29,62,88
454,2024-03-22 10:52,ICW0W2100481,25,10,1408,6000,21.4,32,77,63
455,2024-03-22 10:53,ICW0W2100479,20,7,968,215,24.7,21,87,89
456,2024-03-22 10:52,ICW0W2100489,48,15,217,5,23.5,25,80,96
457,2024-03-22 10:52,ICW0W2100467,11,3,,6000,22.5,25,86,62
458,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
459,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
460,2024-03-22 10:52,ICW0W2100462,20,7,8,1250,24.4,23,60,77
461,2024-03-22 10:52,ICW0W2100460,28,9,789,0,22.7,27,79,95
462,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
463,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
464,2024-03-22 10:52,ICW0W2100455,28,10,1102,6000,25.9,26,59,65
465,2024-03-22 10:52,ICW0W2000512,28,11,561,6000,31.6,17,58,53
466,2024-03-22 10:52,ICW0W2001000,70,28,16,262,17.8,26,61,88
467,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
468,2024-03-22 10:52,ICW0W2000951,47,13,317,18,21.1,23,68,96
469,2024-03-22 10:52,ICW0W2000956,34,20,917,515,20.5,32,54,84
470,2024-03-22 10:52,ICW0W2000996,12,12,743,3733,21.1,27,51,71
471,2024-03-22 10:52,ICW0W2000991,15,10,642,76,20.5,24,65,96
472,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
473,2024-03-22 10:52,ICW0W2000983,12,8,120,89,15.8,28,63,92
474,2024-03-22 10:52,ICW0W2000955,19,13,605,317,18,25,64,92
475,2024-03-22 10:52,ICW0W2000987,30,18,840,117,22.6,25,62,92
476,2024-03-22 10:52,ICW0W2000978,20,13,477,83,15,26,43,89
477,2024-03-22 10:52,ICW0W2000922,23,7,431,308,22.5,30,65,94
478,2024-03-22 10:52,ICW0W2000926,9,3,137,290,27.9,22,55,90
479,2024-03-22 10:52,ICW0W2000977,17,11,667,117,20,26,61,95
480,2024-03-22 10:52,ICW0W2000933,17,5,613,128,22.5,23,54,96
481,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
482,2024-03-22 10:52,ICW0W2000973,25,16,411,9,18.9,22,62,96
483,2024-03-22 10:52,ICW0W2000972,30,19,591,85,19.9,20,57,93
484,2024-03-22 10:52,ICW0W2000968,8,6,619,186,25.7,19,63,90
485,2024-03-22 10:52,ICW0W2000944,2,1,1909,1266,20.8,34,75,71
486,2024-03-22 10:52,ICW0W2000964,29,19,593,69,17.7,23,76,90
487,2024-03-22 10:52,ICW0W2000924,145,50,656,20,21.1,24,86,76
488,2024-03-22 10:52,ICW0W2000505,10,4,498,1462,22.5,23,71,78
489,2024-03-22 10:52,V01T1623100,25,12,324,125,21.9,18,30,93
490,2024-03-22 10:52,V01T1623130,15,7,418,125,28.9,10,33,87
491,2024-03-22 10:52,V01T1623129,22,10,606,125,22.6,21,30,95
492,2024-03-22 10:52,V01T1623123,13,6,506,128,23.8,17,30,94
493,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
494,2024-03-22 10:51,V01T1623118,1,1,390,129,23.7,22,34,99
495,2024-03-22 10:51,V01T1623117,14,7,454,147,23.2,17,30,94
496,2024-03-22 10:52,V01T1623116,36,17,418,125,29.1,13,36,84
497,2024-03-22 9:14,V01T1623113,8,4,427,125,23.9,12,30,95
498,2024-03-22 9:10,V01T1623112,6,3,421,137,23.7,21,30,98
499,2024-03-22 10:52,V01T1623109,48,21,2362,127,10.9,34,41,64
500,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
501,2024-03-22 10:52,V01T1623105,38,17,430,125,20.7,17,30,90
502,2024-03-22 10:52,V01T1623102,8,4,581,136,26.4,13,30,91
503,2024-03-22 10:52,ICW0W2000503,8,2,488,104,22.2,26,67,98
504,2024-03-22 10:52,ICW0W2000455,21,7,155,58,19.2,29,63,99
505,2024-03-22 10:49,ICW0W2000447,8,2,536,275,21.4,27,51,96
506,2024-03-22 10:52,ICW0W2000459,19,7,861,51,20.5,25,60,95
507,2024-03-22 10:52,ICW0W2000507,6,3,716,58,23.5,23,55,98
508,2024-03-22 10:52,ICW0W2000501,12,4,470,2647,19.5,25,69,76
509,2024-03-22 10:52,ICW0W2000500,12,7,2500,90,29.1,19,62,68
510,2024-03-22 10:52,ICW0W2000380,29,10,451,2123,16.5,30,51,72
511,2024-03-22 10:52,ICW0W2000275,4,1,510,189,16.9,35,52,98
512,2024-03-22 10:52,ICW0W2000388,15,5,646,363,19.2,28,47,93
513,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
514,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
515,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
516,2024-03-22 10:52,ICW0W2000287,12,3,1007,137,23.9,24,66,92
517,2024-03-22 10:52,ICW0W2000398,22,7,619,86,21.9,24,63,96
518,2024-03-22 10:52,ICW0W2000974,35,22,643,43,18.6,25,66,93
519,2024-03-22 10:52,ICW0W2000248,5,2,2469,237,27.9,21,66,70
520,2024-03-22 10:52,ICW0W2000262,28,9,492,22,17.1,28,57,93
521,2024-03-22 10:51,ICW0W2100488,23,9,460,149,22.7,17,72,92
522,2024-03-22 10:51,ICW0W2100506,1,0,88,5,14.1,24,60,95
523,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
524,2024-03-22 10:51,ICW0W2100582,29,10,679,54,21.7,22,70,95
525,2024-03-22 10:51,ICW0W2100579,12,5,0,1065,26.3,14,60,75
526,2024-03-22 10:52,ICW0W2100562,29,15,591,398,23.6,15,63,87
528,2024-03-22 13:56,ICW0W2100488,26,9,431,242,24.2,16,70,88
529,2024-03-22 13:56,ICW0W2100506,26,9,463,54,23.2,22,73,96
530,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
531,2024-03-22 13:56,ICW0W2100582,31,11,682,179,22.3,25,60,93
532,2024-03-22 13:56,ICW0W2100579,8,3,0,291,27.8,14,64,88
533,2024-03-22 13:57,ICW0W2100562,35,18,545,246,24.9,15,57,85
534,2024-03-22 13:56,ICW0W2100560,11,4,880,6000,24.1,22,55,64
535,2024-03-22 13:56,ICW0W2100549,16,6,1319,226,21.8,26,72,83
536,2024-03-22 13:56,ICW0W2100509,25,9,50,6000,22.4,25,59,69
537,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
538,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
539,2024-03-22 13:56,ICW0W2100497,266,111,1198,54,26.4,25,52,54
540,2024-03-22 13:59,ICW0W2100491,6,3,1250,14773,26.2,24,68,59
541,2024-03-22 13:56,ICW0W2100485,25,8,658,0,23.8,27,60,96
542,2024-03-22 13:56,ICW0W2100481,4,1,1769,6000,21.6,37,56,67
543,2024-03-22 13:57,ICW0W2100479,19,7,551,90,25.2,18,56,90
544,2024-03-22 13:56,ICW0W2100489,10,3,74,12,24,25,64,100
545,2024-03-22 13:56,ICW0W2100467,11,3,,6000,23.2,22,77,62
546,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
547,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
548,2024-03-22 13:56,ICW0W2100462,10,3,54,396,24.7,22,73,93
549,2024-03-22 13:56,ICW0W2100460,10,3,618,0,22.9,24,58,98
550,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
551,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
552,2024-03-22 13:56,ICW0W2100455,29,9,663,0,24.6,29,60,93
553,2024-03-22 13:56,ICW0W2000512,28,10,558,6000,24.6,23,52,63
554,2024-03-22 13:56,ICW0W2001000,19,11,40,66,18.7,25,60,99
555,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
556,2024-03-22 13:56,ICW0W2000951,31,9,362,209,23.6,25,53,94
557,2024-03-22 13:56,ICW0W2000956,13,8,1055,3201,22.5,33,62,75
558,2024-03-22 13:56,ICW0W2000996,14,13,785,39158,23.3,28,51,57
559,2024-03-22 13:56,ICW0W2000991,32,21,668,62,21.2,28,60,93
560,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
561,2024-03-22 13:56,ICW0W2000983,10,6,1,1132,17.4,32,63,78
562,2024-03-22 13:56,ICW0W2000955,22,14,541,129,19.7,25,64,94
563,2024-03-22 13:56,ICW0W2000987,14,8,871,285,23.8,26,60,92
564,2024-03-22 13:56,ICW0W2000978,26,15,485,65,15.5,26,52,88
565,2024-03-22 13:56,ICW0W2000922,15,4,369,96,23.3,28,59,98
566,2024-03-22 13:56,ICW0W2000926,11,3,239,307,28.3,25,50,89
567,2024-03-22 13:56,ICW0W2000977,12,8,936,3297,21.8,27,58,72
568,2024-03-22 13:56,ICW0W2000933,30,9,492,374,22.6,23,54,92
569,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
570,2024-03-22 13:56,ICW0W2000973,13,8,374,721,19.9,24,53,85
571,2024-03-22 13:53,ICW0W2000972,129,90,847,110,23.7,21,59,70
572,2024-03-22 13:56,ICW0W2000968,18,11,698,3410,25.8,21,57,69
573,2024-03-22 13:56,ICW0W2000944,4,2,1281,1834,20.6,32,73,75
574,2024-03-22 13:56,ICW0W2000964,26,16,613,1022,19.6,25,59,76
575,2024-03-22 13:56,ICW0W2000924,16,4,534,104,21,25,63,97
576,2024-03-22 13:56,ICW0W2000505,12,5,463,121,23.9,22,58,97
577,2024-03-22 13:56,V01T1623100,56,24,1403,215,23.9,34,47,77
578,2024-03-22 13:56,V01T1623130,26,12,440,140,22,18,30,92
579,2024-03-22 13:56,V01T1623129,24,11,574,125,23.1,22,30,95
580,2024-03-22 13:56,V01T1623123,39,18,567,125,24,19,34,89
581,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
582,2024-03-22 13:55,V01T1623118,1,1,479,153,24.9,20,35,95
583,2024-03-22 13:55,V01T1623117,44,20,432,131,23.4,16,30,90
584,2024-03-22 13:56,V01T1623116,33,15,1143,168,27.4,22,40,78
585,2024-03-22 13:56,V01T1623113,20,10,489,127,23.1,14,31,93
586,2024-03-22 13:56,V01T1623112,37,17,422,141,27.6,13,46,83
587,2024-03-22 13:56,V01T1623109,43,19,2362,154,11.2,35,43,68
588,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
589,2024-03-22 13:56,V01T1623105,39,18,666,286,21.1,22,32,90
590,2024-03-22 13:56,V01T1623102,42,19,994,306,26.3,19,47,82
591,2024-03-22 13:56,ICW0W2000503,6,1,832,357,21.6,31,50,94
592,2024-03-22 13:56,ICW0W2000455,11,4,202,152,20.2,33,69,99
593,2024-03-22 13:56,ICW0W2000447,10,3,751,214,21.2,29,58,95
594,2024-03-22 13:56,ICW0W2000459,26,8,703,30,21.5,24,61,95
595,2024-03-22 13:56,ICW0W2000507,5,3,849,930,24.5,24,51,77
596,2024-03-22 13:56,ICW0W2000501,8,3,634,1229,23.3,25,66,79
597,2024-03-22 13:56,ICW0W2000500,9,5,2500,528,26.9,23,61,74
598,2024-03-22 13:56,ICW0W2000380,24,7,488,187,18.5,30,61,95
599,2024-03-22 13:56,ICW0W2000275,8,2,971,512,18.7,36,50,92
600,2024-03-22 13:56,ICW0W2000388,11,4,721,6000,17.7,30,47,64
601,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
602,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
603,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
604,2024-03-22 13:56,ICW0W2000287,11,3,722,95,23.5,24,52,97
605,2024-03-22 13:56,ICW0W2000398,33,11,543,70,20.7,26,63,95
606,2024-03-22 13:56,ICW0W2000974,2,1,1850,531,19.4,34,55,79
607,2024-03-22 13:56,ICW0W2000248,34,10,1442,5,22.2,22,64,81
608,2024-03-22 13:56,ICW0W2000262,28,8,572,30,17,30,56,93
609,2024-03-22 13:55,ICW0W2100488,25,9,438,238,24.2,16,72,88
610,2024-03-22 13:55,ICW0W2100506,26,10,446,54,23.3,21,76,96
611,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
612,2024-03-22 13:55,ICW0W2100582,33,11,674,196,22.3,25,60,92
613,2024-03-22 13:55,ICW0W2100579,8,3,0,287,27.8,14,64,88
614,2024-03-22 13:56,ICW0W2100562,33,17,553,274,24.9,15,58,85
616,2024-03-22 16:47,ICW0W2100481,10,3,2066,3953,22.2,41,74,73
617,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
618,2024-03-22 16:47,ICW0W2100582,22,6,717,105,22.8,26,67,95
619,2024-03-22 16:47,ICW0W2100579,5,1,0,234,28,17,66,89
620,2024-03-22 16:48,ICW0W2100562,17,8,593,1338,24.8,20,61,74
621,2024-03-22 16:47,ICW0W2100560,13,4,579,6000,23.4,24,65,68
622,2024-03-22 16:47,ICW0W2100549,14,5,1371,234,19.6,32,73,82
623,2024-03-22 16:47,ICW0W2100509,19,6,335,6000,23.4,29,78,68
624,2024-03-22 16:47,ICW0W2100506,23,7,519,29,19.2,32,63,97
625,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
626,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
627,2024-03-22 16:47,ICW0W2100497,228,95,681,35,25.6,24,72,63
628,2024-03-22 16:50,ICW0W2100491,5,2,872,12771,24.8,25,60,56
629,2024-03-22 16:47,ICW0W2100489,10,2,2,2,23.5,24,67,100
630,2024-03-22 16:47,ICW0W2100488,18,6,468,360,24.4,20,73,91
631,2024-03-22 16:47,ICW0W2100485,20,6,543,0,23.4,29,79,97
632,2024-03-22 16:47,ICW0W2100479,23,7,1000,354,24.2,28,62,87
633,2024-03-22 16:47,ICW0W2100467,9,2,,6000,23.4,23,84,63
634,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
635,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
636,2024-03-22 16:47,ICW0W2100462,5,1,58,6000,25.8,27,57,68
637,2024-03-22 16:47,ICW0W2100460,10,3,711,0,22.8,28,80,98
638,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
639,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
640,2024-03-22 16:47,ICW0W2100455,12,3,1296,6000,24.5,31,68,64
641,2024-03-22 16:47,ICW0W2001000,17,11,114,460,16.6,29,53,87
642,2024-03-22 16:47,ICW0W2000996,23,17,798,483,23.4,28,59,86
643,2024-03-22 16:47,ICW0W2000991,13,7,579,85,21.3,30,64,97
644,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
645,2024-03-22 16:47,ICW0W2000987,11,6,751,121,23.8,26,59,96
646,2024-03-22 16:47,ICW0W2000983,8,4,50,236,17.7,34,61,95
647,2024-03-22 16:47,ICW0W2000978,13,8,597,263,15.8,28,45,87
648,2024-03-22 16:47,ICW0W2000977,7,4,1202,1306,21.6,30,58,76
649,2024-03-22 16:47,ICW0W2000974,10,6,1036,700,19.6,33,75,84
650,2024-03-22 16:47,ICW0W2000973,11,6,501,800,21.1,28,52,83
651,2024-03-22 13:53,ICW0W2000972,129,90,847,110,23.7,21,59,70
652,2024-03-22 16:47,ICW0W2000968,8,5,686,246,25.3,23,74,92
653,2024-03-22 16:47,ICW0W2000964,18,10,476,102,18.9,29,61,96
654,2024-03-22 16:47,ICW0W2000956,80,32,953,6000,21.3,35,62,64
655,2024-03-22 16:47,ICW0W2000955,12,8,556,424,19.1,29,64,90
656,2024-03-22 16:47,ICW0W2000951,31,7,447,5705,24.3,33,64,64
657,2024-03-22 16:44,ICW0W2000944,3,2,777,918,20.9,33,49,81
658,2024-03-22 16:47,ICW0W2000933,18,5,415,61,23,28,56,98
659,2024-03-22 16:47,ICW0W2000926,3,1,413,618,28.3,27,50,81
660,2024-03-22 16:47,ICW0W2000924,14,3,584,32,21.7,30,60,98
661,2024-03-22 16:47,ICW0W2000922,25,7,187,0,21,30,65,99
662,2024-03-22 16:47,V01T1623130,1,1,595,198,22.8,21,42,97
663,2024-03-22 16:47,V01T1623129,36,16,577,125,23,22,30,93
664,2024-03-22 16:47,V01T1623123,1,1,808,232,26.2,21,46,93
665,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
666,2024-03-22 16:46,V01T1623118,15,7,550,249,25,22,39,91
667,2024-03-22 16:46,V01T1623117,31,14,1048,627,24.5,25,52,79
668,2024-03-22 16:11,V01T1623116,33,15,1561,464,24.7,27,40,73
669,2024-03-22 16:47,V01T1623113,29,14,644,149,24.3,17,30,87
670,2024-03-22 16:47,V01T1623112,57,25,728,508,27.9,24,49,76
671,2024-03-22 16:47,V01T1623109,38,17,2362,208,11,38,40,68
672,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
673,2024-03-22 16:47,V01T1623105,37,17,850,516,20.7,27,33,84
674,2024-03-22 16:47,V01T1623102,8,4,1591,680,26.4,22,42,73
675,2024-03-22 16:47,V01T1623100,42,19,522,127,22.3,28,30,92
676,2024-03-22 16:47,ICW0W2000512,20,7,520,145,23.7,28,76,96
677,2024-03-22 16:47,ICW0W2000507,5,3,949,955,25.2,25,53,76
678,2024-03-22 16:47,ICW0W2000505,7,2,1038,573,24.1,28,72,84
679,2024-03-22 16:47,ICW0W2000503,1,0,808,593,20,34,61,88
680,2024-03-22 16:47,ICW0W2000501,5,2,1161,4244,23.6,31,75,73
681,2024-03-22 16:47,ICW0W2000500,4,2,2500,9,23.7,27,60,80
682,2024-03-22 16:47,ICW0W2000459,20,5,916,35,21.9,30,63,95
683,2024-03-22 16:47,ICW0W2000455,6,2,148,67,20.4,36,60,100
684,2024-03-22 16:46,ICW0W2000447,12,2,1964,3275,21.9,38,68,71
685,2024-03-22 16:47,ICW0W2000398,23,6,513,36,20.3,30,65,97
686,2024-03-22 16:47,ICW0W2000388,9,3,812,6000,17.5,31,47,64
687,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
688,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
689,2024-03-22 16:47,ICW0W2000380,25,6,721,6000,20.3,37,69,70
690,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
691,2024-03-22 16:47,ICW0W2000287,9,2,910,117,23.5,27,52,96
692,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
693,2024-03-22 16:47,ICW0W2000275,7,2,788,425,18.9,36,50,94
694,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
695,2024-03-22 16:47,ICW0W2000262,20,6,806,51,16.2,33,63,93
696,2024-03-22 16:47,ICW0W2000248,21,4,2385,242,21.8,28,65,76
697,2024-03-22 16:46,ICW0W2100481,9,3,2061,3889,22.1,41,73,73
698,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
699,2024-03-22 16:46,ICW0W2100582,20,6,722,105,22.8,26,67,95
700,2024-03-22 16:46,ICW0W2100579,6,2,0,237,28,17,68,89
701,2024-03-22 16:47,ICW0W2100562,17,8,599,1430,24.8,20,65,74
702,2024-03-22 16:46,ICW0W2100560,14,4,587,6000,23.4,24,66,68
704,2024-03-25 9:09,ICW0W2100481,8,2,723,5966,21.7,35,62,72
705,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
